baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
gene31059:LOC106570054	114.766444967275	-8.69596029554281	0.953147488694713	-9.12341520980293	7.27934532853101e-20	1.58455363483001e-18	slc44a4
gene31062:LOC106570146	41.7306581000077	-1.80006920243348	0.471513505091693	-3.81764081621252	0.000134733887875923	0.00042972787738513	LOC106570146
gene31064:LOC106570053	120.349401726885	2.57634233987697	0.371592721288051	6.93324220923005	4.11303089184844e-12	3.91338085147564e-11	slc30a8
gene31072:LOC106570047	9.97293669093531	4.33981932079913	1.31124709084919	3.30968842644949	0.000933998765252384	0.00250767003100016	angpt1
gene31073:LOC106570046	143.052618643704	-4.28965736404108	0.4728858841339	-9.07123157608664	1.17679245430178e-19	2.51131788993288e-18	sdc2
gene31075:LOC100196246	427.516046467357	-1.25008877503411	0.293603556126576	-4.25774398486911	2.06500236499328e-05	7.69439547885686e-05	tpmt
gene31079:LOC106570042	48.6423096036113	-9.31377903199485	0.931032596404288	-10.0037088582777	1.46793985605667e-23	4.45437013405076e-22	LOC106570042
gene31088:LOC106570038	1056.28283062438	-1.11706727880427	0.225304819521656	-4.95802655786906	7.12128304838527e-07	3.3670610455812e-06	ago4
gene31089:LOC106570037	202.459430983193	1.25388918471696	0.388529334573529	3.22727030661224	0.00124977336139551	0.00327137375052886	clspn
gene31091:LOC106570036	794.251919620048	1.09322340673151	0.247786105027779	4.411964127726	1.02437088189426e-05	4.02546066525021e-05	PSB2
gene31095:LOC100195055	9594.60282967316	1.37417864003483	0.191276449825975	7.18425421051609	6.75750296832051e-13	7.06396186674131e-12	cap1
gene31097:LOC106570030	220.159183919146	3.03707548344076	0.415783636963086	7.30446129535973	2.7837978561918e-13	3.02536964793466e-12	si:ch1073-513e17.1
gene31100:LOC106570029	20.8674652416138	-5.00467441764767	0.907082135173627	-5.51733324203294	3.44182413125851e-08	1.96523536648216e-07	LOC106570029
gene31103:LOC106570026	321.554884067719	1.03844566052752	0.189430373454067	5.48193851699985	4.2069044712283e-08	2.36935120727931e-07	eloa
gene31106:LOC106570025	6103.68949018227	-6.87226227417047	0.375230904427316	-18.314755509435	6.31097097685649e-75	6.613672191925e-72	LOC106570025
gene31107:LOC106570020	13660.2878653676	-7.18811165246192	0.397983917916154	-18.0613118492298	6.42767598287973e-73	5.89397801142624e-70	LOC106570020
gene31114:LOC106570015	75.9647961485158	1.05564200416844	0.255957672270579	4.1242834989236	3.71890610446725e-05	0.000132271347664706	LOC106570015
gene31121:LOC106570011	473.243942955345	4.55157410200279	0.537978339736568	8.46051553717118	2.66198078860926e-17	4.47368283391532e-16	si:ch211-171h4.5
gene31124:LOC106570010	16.7352918985463	-7.77785192872966	1.03594159264936	-7.50800236607763	6.0036420571817e-14	7.02691938108825e-13	necap1
gene31125:LOC106570008	45.5176386617492	-2.77778143434947	0.740934311697689	-3.74902523812778	0.000177523221814209	0.000553390406639152	zgc:194578
gene31133:LOC106570004	53.4252098699829	-2.88572412136158	0.396499254271234	-7.27800642819757	3.38789195084348e-13	3.64543137196921e-12	dbpa
gene31140:LOC106569997	48.7980019543043	4.53463267991693	1.59841951748227	2.8369477664159	0.00455470627093424	0.0105401219328094	slc2a3a
gene31141:LOC106569996	92.0586914926513	-1.20441836620607	0.251394873168127	-4.79094243660484	1.65999749738012e-06	7.40600677598069e-06	phc1
gene31144:LOC100380450	22.7865897164494	-4.72509047646616	0.874950699135719	-5.40040768140838	6.64896211729083e-08	3.63993461581464e-07	f131b
gene31146:LOC106569991	251.623173629931	-6.12244200565195	0.807615199320635	-7.58089002138907	3.43192429231157e-14	4.12547949648908e-13	LOC106569991
gene31155:LOC106569985	1350.90893078642	1.49810098145993	0.183934689472183	8.14474412498734	3.80084789496758e-16	5.59880922600571e-15	TPIS
gene31161:LOC106570159	23.6791600842782	-5.04861883066979	0.793470664148638	-6.36270382609136	1.98232713321519e-10	1.52430359197938e-09	gsk3aa
gene31167:LOC106569975	15.1635970121656	-1.99820003325442	0.516114557499164	-3.87162114344673	0.000108113901715349	0.000352018000225643	pou2f2a
gene31168:LOC106569974	27.2706149105048	-2.10083175955241	0.742396194468435	-2.82979866438652	0.00465773045552486	0.0107513990525854	atp1a3a
gene31169:LOC106569973	19.0031727548348	-4.31215261186299	0.983188127790938	-4.38588759361008	1.15513766191897e-05	4.50512635572448e-05	pvrl2l
gene31170:LOC106569971	32.0032067699925	1.47995908184769	0.650050181342445	2.27668436118481	0.0228050810713035	0.0439837974152266	tcf19l
gene31172:LOC100194764	161.574519220261	-5.27887000262257	0.513255745199329	-10.2850675360146	8.22843688277473e-25	2.81735149884783e-23	tbb5
gene31173:LOC106569969	155.409404157725	-8.33335336382024	0.675316976830655	-12.3399139215035	5.52148812671136e-35	4.4146328638172e-33	LOC106569969
gene31181:LOC100136367	1401.35629032537	1.19862604040285	0.258481057196987	4.63719103210488	3.53175971276976e-06	1.49004205969523e-05	psmb8b
gene31183:LOC106569959	1101.12362033912	1.24341006686901	0.274093196641518	4.53644994514493	5.72090595509785e-06	2.33984208845431e-05	PSB6
gene31184:LOC100137045	1511.74085378444	1.09558962546717	0.267377358589777	4.09754076128813	4.1756265633012e-05	0.000147054020939687	psmb9-b
gene31194:LOC100194742	776.149769346324	1.34479818199997	0.201626004413673	6.66976556873522	2.56212358913147e-11	2.21053785580373e-10	ke4
gene31195:LOC106569950	20.8279505116163	-5.61888725108343	1.04914011676786	-5.35570717512341	8.52224334813107e-08	4.59599681242805e-07	LOC106569950
gene31202:LOC106569945	73.6173129353906	3.79608553967578	0.54172469809878	7.00740718117228	2.4277496824521e-12	2.3698422798467e-11	LOC106569945
gene31211:LOC106569935	685.113178063541	-5.25438142144394	0.398156150851769	-13.196785759063	9.15591447756602e-40	1.05406771325463e-37	LOC106569935
gene31213:LOC106569932	257.001168932136	-1.90839747984653	0.349350307317754	-5.46270445415904	4.68934957029534e-08	2.62294289823058e-07	atad2
gene31218:LOC106569928	54.0722830742551	-9.46623547063238	0.956797650736576	-9.89366504332964	4.43487608253331e-23	1.28589494950371e-21	LOC106569928
gene31220:LOC106569927	13.2041741310564	-3.03135839227026	1.27312360806672	-2.38104012294098	0.0172638314693744	0.0344462411386854	tnfrsf11b
gene31222:LOC106569925	723.424169487716	-13.2078442159678	0.898415684984896	-14.7012618286933	6.32696480912706e-49	1.43916378600167e-46	SEGN
gene31223:LOC106569924	18.7496401201653	-7.94095029347042	1.01482253221197	-7.82496450503699	5.07800168682679e-15	6.62533586022936e-14	SEGN
gene31236:LOC106569913	362.975162422951	-6.27916533157884	0.719250177308275	-8.73015472179376	2.54324463832777e-18	4.79604289347377e-17	LOC106569913
gene31239:LOC106569907	35.215604133745	-1.37256009654499	0.451102176913587	-3.0426811635802	0.00234480628170588	0.00578668214668592	PRUNE1
gene31241:LOC106569902	374.62173004716	1.4687607847454	0.216544201509973	6.78272968984468	1.17926159991935e-11	1.06144396093354e-10	PI4KB
gene31247:LOC106569900	144.226059942558	-1.77830276729925	0.254413327889874	-6.98981764064264	2.75243771089312e-12	2.66814601092623e-11	AN32E
gene31248:LOC106569899	18.5810120259428	1.97164548471205	0.861685517671952	2.28812651979914	0.0221301542652278	0.0428680430818972	LOC106569899
gene31253:LOC100380552	747.629571796719	1.86064237324307	0.193585380243503	9.6114818737998	7.15122728267033e-22	1.86027005456911e-20	glmp
gene31254:LOC106569895	524.242478364229	-1.34690558981036	0.448842402174033	-3.0008430203707	0.00269233322812333	0.00656046619438822	glmp
gene31255:LOC106569891	110.816507841499	-2.38877803590773	0.560309305961917	-4.26332029557633	2.0141148977404e-05	7.51719326435976e-05	pdia8
gene31265:LOC106569881	218.916758580988	-1.34890492915767	0.196887708235714	-6.85113835315085	7.32646145628901e-12	6.74553995958232e-11	si:dkey-222b8.1
gene31267:LOC106569887	701.265936162708	1.18736688298182	0.191286079474282	6.20728328085924	5.39083737048721e-10	3.92028106473869e-09	rit1
gene31270:LOC106569876	28.2393039686165	-4.91149485170217	0.69951483715676	-7.02128759936727	2.19832814094383e-12	2.16243857323885e-11	LOC106569876
gene31272:LOC100196669	85.798175534664	-4.75144343981883	0.986064964433929	-4.81859067221447	1.44575819468787e-06	6.51657184435118e-06	S10AD
gene31274:LOC106569873	618.139572089831	-5.78702878933969	0.433383072977106	-13.3531490964471	1.13545442994314e-40	1.42994160248161e-38	LOC106569873
gene31275:LOC106569872	243.781752822411	-2.34386240725739	0.408362248928792	-5.73966475453048	9.48641543712202e-09	5.85281514237745e-08	sema4ab
gene31276:LOC106569875	11.2803466561789	-1.86342995942173	0.697653406938509	-2.67099671683532	0.00756263865085825	0.0165765672616817	LOC106569875
gene31284:LOC106570155	145.347270682477	4.83510580419031	0.481615873771085	10.0393406187614	1.02356064997295e-23	3.15155720379396e-22	LOC106570155
gene31288:LOC106569865	13.8081773187243	1.82604331460305	0.699101126559666	2.61198737239797	0.00900175789805048	0.0193934348019453	znf516
gene31301:LOC106569858	74.8835967926345	-2.49606252584665	0.396189037908081	-6.30018068906227	2.97298866968846e-10	2.22769168883219e-09	LOC106569858
gene31310:LOC100195371	1256.34812668815	2.06009768634868	0.44143095443066	4.66686276907271	3.0583344339345e-06	1.30437074556599e-05	ifi44
gene31330:LOC106570194	445.381038333407	1.48012869996773	0.421197853400196	3.5140936451103	0.000441257224531415	0.00127038959374267	si:ch73-109i22.2
gene31332:LOC106570193	1765.55325279434	1.91989054478747	0.197969720356	9.69789996841442	3.07767839621996e-22	8.30803285927161e-21	arhgef1a
gene31337:LOC106570212	35.6457032492286	-8.86543690384938	1.06118135313114	-8.35430897620926	6.58168632096076e-17	1.05591263923429e-15	st6galnac1.1
gene31338:LOC106570190	11.9212146784027	-5.80822212840804	1.26098212211627	-4.60610981435667	4.1027178720651e-06	1.71416845393715e-05	AFP4
gene31339:LOC106570188	80.7599089585106	1.52297538343502	0.413282213974559	3.68507361782758	0.000228636544727161	0.000697606543821262	LOC106570188
gene31342:LOC106570185	93.7053374363904	-6.35814004535906	0.654901828318181	-9.70853915874242	2.77282547762324e-22	7.52664366234031e-21	SV2A
gene31355:LOC106570223	166.65806740205	1.15112435992719	0.359645138321795	3.20072270488252	0.00137083387338162	0.00355952355161241	adck5
gene31358:LOC106570220	114.725283359121	2.12391420850618	0.476997839266813	4.45267050217841	8.48088473710664e-06	3.37750544029479e-05	ST3GAL1
gene31362:LOC106570216	9.10192754360347	-4.4072034513797	0.889609176526152	-4.95408946723037	7.26697668511599e-07	3.43041983383781e-06	LOC106570216
gene31382:LOC106570247	146.553039324459	2.87538857025785	0.407939178912362	7.04857174523944	1.80763542476295e-12	1.79679696032586e-11	zdhhc18b
gene31383:LOC106570248	24.7099766655789	-4.63216574736204	0.785155853872305	-5.8996767641949	3.64214389940082e-09	2.37862070866054e-08	tent5bb
gene31384:LOC106570253	343.390885641925	-11.1705915370204	0.975358425330575	-11.4528067292128	2.27652887724174e-30	1.2347539158023e-28	oprd1a
gene31385:LOC106570268	294.946294007008	-1.3384692489843	0.230544039141976	-5.80569878954896	6.4098103962645e-09	4.04740835931976e-08	phactr4a
gene31394:LOC106570261	12.4360089483833	-3.08073295527716	0.705812353136648	-4.3648045285497	1.27236482904438e-05	4.91962065867033e-05	ptprua
gene31398:LOC106570265	16.7376227715075	-6.80161890148549	1.25237893036952	-5.43095922212508	5.60519427452262e-08	3.10443970549863e-07	rab42a
gene31416:LOC106570284	160.126426357765	2.33511940052766	0.329014721883825	7.09730977130012	1.27208720481716e-12	1.28491755080723e-11	UB2E1
gene31425:LOC106570302	24.0446995794152	3.40295613615986	0.644024713192419	5.2838906123516	1.26468784242343e-07	6.64810737374254e-07	lrrc3b
gene31426:LOC106570300	530.952781696184	-1.02155842977887	0.258277636913278	-3.95527248114742	7.64474711489075e-05	0.000255810029184901	SEPTIN7
gene31427:LOC106570301	10.9575962587078	-2.08502704037874	0.634639564417743	-3.28537197691365	0.00101847814750625	0.00271289073005409	LOC106570301
gene31429:LOC106570299	57.1373750993525	-1.75091282214489	0.515946405956087	-3.39359437711427	0.000689817844474411	0.0019052452005283	eepd1
gene31430:LOC106570298	109.133334100431	-4.44756752648123	0.476514497506419	-9.33354084661677	1.02391832143549e-20	2.38640471055453e-19	si:dkey-222b8.4
gene31431:LOC106570296	223.552252750013	2.09908818707724	0.382684959277236	5.48515988462602	4.13095623245307e-08	2.32925919924808e-07	anln
gene31432:LOC106570297	1807.6324689687	1.16372696573181	0.261018968941409	4.45839997932499	8.25737116718203e-06	3.29296061645314e-05	asns
gene31433:LOC106570295	332.771664653801	-9.65937670164146	0.752782469189097	-12.8315643588866	1.09138014615985e-37	1.0710490845742e-35	ACN9
gene31440:LOC106570310	130.319693491355	1.55773219445265	0.452814147086214	3.44011379608258	0.000581469647216323	0.00163320224545502	rpa3
gene31443:LOC106570335	59.6192590497715	2.78684189275123	0.818241003762016	3.40589371583459	0.000659478475295173	0.00182924964323331	LOC106570335
gene31445:LOC106570313	14.2634257861752	-7.54459422500697	1.37921302851626	-5.47021676058509	4.49485503785905e-08	2.52039998807372e-07	thsd7aa
gene31448:LOC106570315	234.863070322017	2.0163285506407	0.317393533248625	6.35277136872617	2.1146990948363e-10	1.61972371547328e-09	scin
gene31449:LOC100380486	52.4476909239347	-1.63190306714366	0.453999980925839	-3.59450029891131	0.00032501477208953	0.000962352013867112	arl4a
gene31453:LOC106570319	9.34846566746068	-6.93833304761118	1.14580231405461	-6.05543640687785	1.4003748986867e-09	9.62097884621022e-09	sostdc1b
gene31457:LOC100136469	588.777079656503	-8.40031791729288	1.19260133803326	-7.04369318513927	1.87210134800984e-12	1.85710175303085e-11	AGR2
gene31470:LOC106570337	48.6968296078329	-6.91249887023391	1.13306564208456	-6.10070468425521	1.05601856734342e-09	7.37077850179779e-09	ube2ql1
gene31476:LOC106570344	102.76113125284	-1.16323513754052	0.325291865292221	-3.57597364599188	0.000348926804160482	0.00102590773692195	trioa
gene31481:LOC106570350	572.882291926747	1.45884314537138	0.337974424772957	4.31643058894587	1.58572513182731e-05	6.02953641871307e-05	LOC106570350
gene31488:LOC106570358	3035.27073738839	1.14621748883635	0.276715988763297	4.14221633509158	3.43965660941275e-05	0.000123217175209942	myo1g
gene31489:LOC106570359	11.2764504948347	3.2945588865501	1.4564533725857	2.26204212820156	0.0236948005789161	0.0455172853281268	LOC106570359
gene31492:LOC106570361	750.739092562703	-1.96516102768962	0.204725634178421	-9.59899836469409	8.07250619246927e-22	2.09065798063218e-20	hivep1
gene31493:LOC106570362	387.74282909773	1.52683242633718	0.373195482021817	4.09124038175767	4.29072100039337e-05	0.000150691354056903	LOC106570362
gene31494:LOC106570363	75.4137778936947	2.17951137252816	0.6874801226238	3.17029002120083	0.00152286855104201	0.0039166913746363	nedd9
gene31497:LOC106570386	123.616175657841	1.47648270387552	0.431218674924468	3.42397671931565	0.000617119074419742	0.00172294243584191	si:dkey-206d17.12
gene31506:LOC106570372	19.1103522399685	-1.55855422438358	0.625694025660327	-2.49092073835731	0.0127412540183375	0.0263509033450859	stpg1
gene31516:LOC106570377	1018.91868816169	2.10437244082773	0.214227329976725	9.82308112161211	8.95634163375708e-23	2.53184906126526e-21	slc9a1b
gene31518:LOC106570378	60.7982043621573	-2.4430929758683	0.464206217472305	-5.2629475519984	1.41764029741018e-07	7.40438220842062e-07	cfap69
gene31519:LOC106570379	30.4677679315831	-1.49296639922672	0.508471722265543	-2.93618373225295	0.00332277453055854	0.00794040011810238	LOC106570379
gene31533:LOC100196019	40.4845209988498	-1.5987796598683	0.513885224213188	-3.11116098408199	0.00186353315963135	0.0047042028134087	hnrpl
gene31543:LOC106570429	89.0567842356318	-1.64690043687138	0.391060000110147	-4.21137532963613	2.53820620787202e-05	9.30168412109262e-05	LOC106570429
gene31558:LOC106570415	126.347994921153	-3.58648229860604	0.588721085900687	-6.091988862806	1.11516444489171e-09	7.76513296308907e-09	NDRG1
gene31559:LOC106570416	28.5299381678832	-5.20376849744203	0.934535075900004	-5.56829661254881	2.57241660640033e-08	1.49322295710395e-07	ccn4a
gene31560:LOC106570417	788.111576795485	3.05360195096013	0.253626857700482	12.0397420787598	2.19641279284368e-33	1.54827641622244e-31	abitram
gene31573:LOC106570440	2271.5535169256	1.06730155367667	0.28722675589586	3.71588486019611	0.000202493784744808	0.000624989494663605	elmo1
gene31580:LOC100286677	36.506091075422	2.81285304683775	0.714706231992784	3.93567723481968	8.29624113914973e-05	0.000276036516323926	cdk6
gene31581:LOC100286677	73.865728269289	1.70055523352052	0.436200413853484	3.89856400753375	9.67648239506539e-05	0.000317958592293845	cdk6
gene31582:LOC106570489	200.45356429866	-7.57196316759813	0.542628615262208	-13.9542275409475	2.96496684775833e-44	5.08777907682882e-42	LOC106570489
gene31586:LOC106570457	37.6870458985379	2.54521632600112	0.815137034860717	3.12243980723563	0.00179358777810705	0.00454394572617454	TFPI2
gene31595:LOC100380447	32.5402150221515	-7.7651992632201	0.970590534919766	-8.00048937615285	1.23925686016698e-15	1.73732031004956e-14	sgce
gene31598:LOC106570467	89.2576991612075	-1.48173449985016	0.424202006030079	-3.49299267515745	0.00047763961050715	0.00136349636064902	pdk4
